aggregation,metric,observed,ci_low,ci_high,ci_excludes_zero
original_4,SignedKeySensitivity,0.9431501831501832,0.5153519688644671,1.45307518315018,True
original_4,SignedValueSensitivity,-1.027375000000001,-1.429874999999996,-0.6554750000000038,True
original_4,AxisDifference,1.9705251831501842,1.4123693795787522,2.5822194940476266,True
new_2,SignedKeySensitivity,-0.021296645826637928,-0.32283803244922815,0.26472084226440984,False
new_2,SignedValueSensitivity,-0.021518519607361952,-0.16657963485813418,0.11279532559943826,False
new_2,AxisDifference,0.00022187378072402453,-0.3190764890670785,0.3098095581306948,False
combined_6,SignedKeySensitivity,0.6216679068245762,0.3131806232268065,0.9672172306436035,True
combined_6,SignedValueSensitivity,-0.692089506535788,-0.9686210630865599,-0.4397819023416753,True
combined_6,AxisDifference,1.3137574133603642,0.922348392135983,1.7367206397366115,True
